,Unnamed: 0.1,Unnamed: 0,service_date,route_id,direction,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway,earliness,delta
61520,61520,2318042,2020-11-05,39,Inbound,49312257.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 07:51:00,1900-01-01 07:45:30,420.0,601.0,,330.0
61566,61566,2318088,2020-11-05,39,Inbound,49312340.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 08:37:00,1900-01-01 08:28:46,420.0,663.0,,494.0
62520,62520,2319042,2020-11-05,39,Outbound,49312339.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 07:59:00,1900-01-01 07:52:06,480.0,338.0,,414.0
62566,62566,2319088,2020-11-05,39,Outbound,49312252.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 08:34:00,1900-01-01 08:30:44,420.0,276.0,,196.0
63520,63520,2393044,2020-11-06,39,Inbound,49326116.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 07:22:00,1900-01-01 07:17:16,420.0,199.0,,284.0
63566,63566,2393090,2020-11-06,39,Inbound,49325996.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 08:16:00,1900-01-01 08:05:42,420.0,553.0,,618.0
64520,64520,2394044,2020-11-06,39,Outbound,49326128.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 15:52:00,1900-01-01 15:52:48,600.0,14.0,,48.0
64566,64566,2394090,2020-11-06,39,Outbound,49325953.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 16:51:00,1900-01-01 16:45:24,600.0,681.0,,336.0
65520,65520,2453798,2020-11-07,39,Inbound,49335994.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 22:26:00,1900-01-01 22:25:40,840.0,836.0,,20.0
65566,65566,2453844,2020-11-07,39,Inbound,49336008.0,31317,hlong,6.0,Midpoint,Headway,1900-01-02 00:28:00,1900-01-02 00:23:15,900.0,565.0,,285.0
66520,66520,2492730,2020-11-08,39,Inbound,49342370.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 14:28:00,1900-01-01 14:27:12,780.0,983.0,,48.0
66566,66566,2492776,2020-11-08,39,Inbound,49342291.0,175,copst,9.0,Midpoint,Headway,1900-01-01 15:36:00,1900-01-01 15:31:07,840.0,666.0,,293.0
67520,67520,2548573,2020-11-09,39,Inbound,49354952.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 07:00:00,1900-01-01 07:02:34,420.0,143.0,,154.0
67566,67566,2548619,2020-11-09,39,Inbound,49355048.0,175,copst,9.0,Midpoint,Headway,1900-01-01 07:42:00,1900-01-01 07:35:01,420.0,569.0,,419.0
68520,68520,2549573,2020-11-09,39,Outbound,49354936.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 07:16:00,1900-01-01 07:19:14,360.0,445.0,,194.0
68566,68566,2549619,2020-11-09,39,Outbound,49354967.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 07:51:00,1900-01-01 07:45:35,420.0,601.0,,325.0
69520,69520,2625206,2020-11-10,39,Inbound,49368708.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 06:19:00,1900-01-01 06:17:24,420.0,280.0,,96.0
69566,69566,2625252,2020-11-10,39,Inbound,49368816.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 06:54:00,1900-01-01 06:54:50,420.0,534.0,,50.0
70520,70520,2626206,2020-11-10,39,Outbound,49368701.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 05:51:00,1900-01-01 05:54:22,600.0,759.0,,202.0
70566,70566,2626252,2020-11-10,39,Outbound,49368682.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 06:52:00,1900-01-01 06:53:31,780.0,880.0,,91.0
71520,71520,2700111,2020-11-11,39,Inbound,49382379.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 06:00:00,1900-01-01 05:59:00,600.0,298.0,,60.0
71566,71566,2700157,2020-11-11,39,Inbound,49382262.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 06:41:00,1900-01-01 06:35:22,420.0,302.0,,338.0
72520,72520,2701111,2020-11-11,39,Outbound,49382369.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 06:31:00,1900-01-01 06:30:54,720.0,552.0,,6.0
72566,72566,2701157,2020-11-11,39,Outbound,49382286.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 07:22:00,1900-01-01 07:19:32,360.0,72.0,,148.0
73520,73520,2773551,2020-11-12,39,Inbound,49396144.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 11:37:00,1900-01-01 11:35:50,720.0,532.0,,70.0
73566,73566,2773597,2020-11-12,39,Inbound,49396057.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 12:35:00,1900-01-01 12:31:50,720.0,832.0,,190.0
74520,74520,2774551,2020-11-12,39,Outbound,49396164.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 11:07:00,1900-01-01 11:05:34,720.0,700.0,,86.0
74566,74566,2774597,2020-11-12,39,Outbound,49396056.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 12:12:00,1900-01-01 12:03:16,720.0,56.0,,524.0
75520,75520,2847692,2020-11-13,39,Inbound,49409877.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 20:33:00,1900-01-01 20:29:24,660.0,713.0,,216.0
75566,75566,2847738,2020-11-13,39,Inbound,49409960.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 21:32:00,1900-01-01 21:29:21,720.0,620.0,,159.0
76520,76520,2848692,2020-11-13,39,Outbound,49409980.0,1363,brghm,5.0,Midpoint,Headway,1900-01-02 00:54:00,1900-01-02 00:50:04,720.0,600.0,,236.0
76566,76566,2851540,2020-11-13,439,Outbound,49407756.0,6613,baspt,5.0,Endpoint,Schedule,1900-01-01 17:51:00,1900-01-01 17:54:18,,,,198.0
77520,77520,2911767,2020-11-14,39,Outbound,49419614.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 11:49:00,1900-01-01 11:48:48,720.0,1060.0,,12.0
77566,77566,2911813,2020-11-14,39,Outbound,49419763.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 13:05:00,1900-01-01 13:07:31,780.0,876.0,,151.0
78520,78520,2953791,2020-11-15,39,Inbound,49426060.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 18:19:00,1900-01-01 18:07:56,840.0,1037.0,,664.0
78566,78566,2953837,2020-11-15,39,Inbound,49426074.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 19:28:00,1900-01-01 19:22:40,900.0,782.0,,320.0
79520,79520,3009931,2020-11-16,39,Inbound,49438803.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 10:54:00,1900-01-01 10:46:52,720.0,979.0,,428.0
79566,79566,3009977,2020-11-16,39,Inbound,49438805.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 11:56:00,1900-01-01 11:57:29,720.0,772.0,,89.0
80520,80520,3010931,2020-11-16,39,Outbound,49438752.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 16:15:00,1900-01-01 16:03:26,540.0,765.0,,694.0
80566,80566,3010977,2020-11-16,39,Outbound,49438730.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 17:19:00,1900-01-01 17:16:05,480.0,340.0,,175.0
81520,81520,3078399,2020-11-17,39,Inbound,49452634.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 17:32:00,1900-01-01 17:17:26,480.0,865.0,,874.0
81566,81566,3078445,2020-11-17,39,Inbound,49452513.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 18:24:00,1900-01-01 18:19:53,480.0,139.0,,247.0
82520,82520,3081943,2020-11-17,439,Inbound,49450456.0,6613,baspt,1.0,Startpoint,Schedule,1900-01-01 14:31:00,1900-01-01 14:27:41,,,,199.0
82566,82566,3142136,2020-11-19,39,Inbound,49466101.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 05:34:00,1900-01-01 05:35:13,600.0,663.0,,73.0
83520,83520,3143090,2020-11-19,39,Inbound,49466262.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 23:45:00,1900-01-01 23:39:23,660.0,475.0,,337.0
83566,83566,3143136,2020-11-19,39,Inbound,49466303.0,1317,brghm,5.0,Midpoint,Headway,1900-01-02 00:51:00,1900-01-02 00:49:01,600.0,594.0,,119.0
84520,84520,3213617,2020-11-20,39,Inbound,49479921.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 07:22:00,1900-01-01 07:22:58,420.0,753.0,,58.0
84566,84566,3213663,2020-11-20,39,Inbound,49479900.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 12:30:00,1900-01-01 12:25:53,720.0,1437.0,,247.0
85520,85520,3214617,2020-11-20,39,Outbound,49479942.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 17:20:00,1900-01-01 17:14:57,480.0,845.0,,303.0
85566,85566,3214663,2020-11-20,39,Outbound,49479940.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 18:05:00,1900-01-01 18:07:13,480.0,619.0,,133.0
86520,86520,3274799,2020-11-21,39,Inbound,49489724.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 19:45:00,1900-01-01 19:43:22,660.0,1140.0,,98.0
86566,86566,3274845,2020-11-21,39,Inbound,49489811.0,175,copst,9.0,Midpoint,Headway,1900-01-01 21:21:00,1900-01-01 21:15:26,840.0,438.0,,334.0
87520,87520,3316996,2020-11-22,39,Inbound,49496074.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 10:44:00,1900-01-01 10:41:36,720.0,775.0,,144.0
87566,87566,3317042,2020-11-22,39,Inbound,49496105.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 11:42:00,1900-01-01 11:39:11,780.0,791.0,,169.0
88520,88520,3317996,2020-11-22,39,Outbound,49496146.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 20:21:00,1900-01-01 20:21:58,900.0,559.0,,58.0
88566,88566,3318042,2020-11-22,39,Outbound,49496153.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 21:43:00,1900-01-01 21:45:55,900.0,1258.0,,175.0
89520,89520,3373932,2020-11-23,39,Inbound,49508953.0,175,copst,9.0,Midpoint,Headway,1900-01-01 23:26:00,1900-01-01 23:29:54,660.0,951.0,,234.0
89566,89566,3373978,2020-11-23,39,Inbound,49508965.0,11131,shunt,3.0,Midpoint,Headway,1900-01-02 00:26:00,1900-01-02 00:22:40,600.0,299.0,,200.0
90520,90520,3377720,2020-11-23,439,Inbound,49506726.0,4709,pines,4.0,Midpoint,Schedule,1900-01-01 08:05:00,1900-01-01 08:03:46,,,,74.0
90566,90566,3446091,2020-11-24,39,Inbound,49522625.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 05:40:00,1900-01-01 05:43:48,600.0,485.0,,228.0
91520,91520,3447045,2020-11-24,39,Inbound,49522787.0,65741,heath,4.0,Midpoint,Headway,1900-01-02 00:49:00,1900-01-02 00:49:02,600.0,786.0,,2.0
91566,91566,3447091,2020-11-24,39,Outbound,49522676.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 06:26:00,1900-01-01 06:27:11,720.0,712.0,,71.0
92520,92520,3520789,2020-11-25,39,Inbound,49536313.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 05:14:00,1900-01-01 05:15:06,600.0,752.0,,66.0
92566,92566,3520835,2020-11-25,39,Inbound,49536427.0,175,copst,9.0,Midpoint,Headway,1900-01-01 06:03:00,1900-01-01 06:09:36,660.0,1119.0,,396.0
93520,93520,3521789,2020-11-25,39,Inbound,49536341.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 22:05:00,1900-01-01 22:04:22,720.0,626.0,,38.0
93566,93566,3521835,2020-11-25,39,Inbound,49536489.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 23:06:00,1900-01-01 23:05:32,540.0,427.0,,28.0
94520,94520,3522789,2020-11-25,39,Outbound,49536490.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 23:47:00,1900-01-01 23:43:14,660.0,254.0,,226.0
94566,94566,3522835,2020-11-25,39,Outbound,49536499.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-02 00:47:00,1900-01-02 00:45:05,720.0,871.0,,115.0
95520,95520,3573270,2020-11-26,39,Outbound,49543601.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 18:20:00,1900-01-01 18:08:11,900.0,775.0,,709.0
95566,95566,3573316,2020-11-26,39,Outbound,49543612.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 20:11:00,1900-01-01 20:11:46,900.0,1431.0,,46.0
96520,96520,3629269,2020-11-27,39,Inbound,49556204.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 23:37:00,1900-01-01 23:41:12,660.0,826.0,,252.0
96566,96566,3629315,2020-11-27,39,Inbound,49556229.0,65741,heath,4.0,Midpoint,Headway,1900-01-02 00:28:00,1900-01-02 00:24:43,600.0,614.0,,197.0
97520,97520,3685886,2020-11-28,39,Inbound,49565989.0,175,copst,9.0,Midpoint,Headway,1900-01-01 09:22:00,1900-01-01 09:12:25,720.0,240.0,,575.0
97566,97566,3685932,2020-11-28,39,Inbound,49566034.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 10:45:00,1900-01-01 10:39:40,720.0,492.0,,320.0
98520,98520,3686886,2020-11-28,39,Outbound,49565947.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 18:03:00,1900-01-01 18:02:37,660.0,430.0,,23.0
98566,98566,3686932,2020-11-28,39,Outbound,49565970.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 19:01:00,1900-01-01 18:52:35,660.0,599.0,,505.0
99520,99520,3732260,2020-11-29,39,Outbound,49572303.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 08:24:00,1900-01-01 08:26:00,960.0,1153.0,,120.0
99566,99566,3732306,2020-11-29,39,Outbound,49572423.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 09:55:00,1900-01-01 09:53:37,780.0,754.0,,83.0
100520,100520,3787867,2020-11-30,39,Inbound,49584949.0,175,copst,9.0,Midpoint,Headway,1900-01-01 14:33:00,1900-01-01 14:24:15,720.0,860.0,,525.0
100566,100566,3787913,2020-11-30,39,Inbound,49585071.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 15:27:00,1900-01-01 15:25:11,600.0,487.0,,109.0
101520,101520,3788867,2020-11-30,39,Outbound,49585039.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 15:54:00,1900-01-01 15:51:29,600.0,574.0,,151.0
101566,101566,3788913,2020-11-30,39,Outbound,49584979.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 17:11:00,1900-01-01 17:13:06,480.0,769.0,,126.0
102520,102520,3861513,2020-12-01,39,Inbound,49598749.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 17:07:00,1900-01-01 17:08:16,480.0,225.0,,76.0
102566,102566,3861559,2020-12-01,39,Inbound,49598758.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 17:50:00,1900-01-01 17:49:55,480.0,471.0,,5.0
103520,103520,3862513,2020-12-01,39,Outbound,49598693.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 20:06:00,1900-01-01 20:00:09,600.0,773.0,,351.0
103566,103566,3862559,2020-12-01,39,Outbound,49598782.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 21:18:00,1900-01-01 21:17:54,720.0,846.0,,6.0
104520,104520,3934603,2020-12-02,39,Inbound,49612433.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 21:32:00,1900-01-01 21:29:18,780.0,556.0,,162.0
104566,104566,3934649,2020-12-02,39,Inbound,49612464.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 22:42:00,1900-01-01 22:43:09,780.0,842.0,,69.0
105520,105520,4006627,2020-12-03,39,Inbound,49625752.0,175,copst,9.0,Midpoint,Headway,1900-01-01 06:37:00,1900-01-01 06:31:58,420.0,638.0,,302.0
105566,105566,4006673,2020-12-03,39,Inbound,49625733.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 07:29:00,1900-01-01 07:25:19,420.0,458.0,,221.0
106520,106520,4007627,2020-12-03,39,Outbound,49625899.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 08:07:00,1900-01-01 08:05:49,360.0,476.0,,71.0
106566,106566,4007673,2020-12-03,39,Outbound,49625734.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 08:38:00,1900-01-01 08:31:24,420.0,133.0,,396.0
107520,107520,4078491,2020-12-04,39,Inbound,49639535.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 17:50:00,1900-01-01 17:53:18,480.0,548.0,,198.0
107566,107566,4078537,2020-12-04,39,Inbound,49639535.0,175,copst,9.0,Midpoint,Headway,1900-01-01 18:26:00,1900-01-01 18:27:42,240.0,198.0,,102.0
108520,108520,4079491,2020-12-04,39,Outbound,49639354.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 20:02:00,1900-01-01 20:04:22,720.0,689.0,,142.0
108566,108566,4079537,2020-12-04,39,Outbound,49639559.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 21:09:00,1900-01-01 21:07:52,720.0,550.0,,68.0
109520,109520,4140266,2020-12-05,39,Outbound,49649182.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 07:26:00,1900-01-01 07:28:48,900.0,1072.0,,168.0
109566,109566,4140312,2020-12-05,39,Outbound,49649201.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 10:12:00,1900-01-01 10:12:44,720.0,790.0,,44.0
110520,110520,4183230,2020-12-06,39,Inbound,49655441.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 19:16:00,1900-01-01 19:11:26,840.0,794.0,,274.0
110566,110566,4183276,2020-12-06,39,Inbound,49655472.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 20:55:00,1900-01-01 20:53:26,780.0,855.0,,94.0
111520,111520,4237068,2020-12-07,39,Inbound,49667926.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 14:33:00,1900-01-01 14:33:10,720.0,833.0,,10.0
111566,111566,4237114,2020-12-07,39,Inbound,49668045.0,175,copst,9.0,Midpoint,Headway,1900-01-01 15:33:00,1900-01-01 15:37:40,720.0,1272.0,,280.0
112520,112520,4238068,2020-12-07,39,Outbound,49667904.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 19:16:00,1900-01-01 19:12:35,540.0,879.0,,205.0
112566,112566,4238114,2020-12-07,39,Outbound,49668026.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 20:14:00,1900-01-01 20:09:51,600.0,567.0,,249.0
113520,113520,4306307,2020-12-08,39,Inbound,49681346.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 21:42:00,1900-01-01 21:39:38,720.0,696.0,,142.0
113566,113566,4306353,2020-12-08,39,Inbound,49681417.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 23:29:00,1900-01-01 23:27:52,660.0,482.0,,68.0
114520,114520,4377835,2020-12-09,39,Inbound,49694662.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 05:53:00,1900-01-01 05:56:26,600.0,725.0,,206.0
114566,114566,4377881,2020-12-09,39,Inbound,49694678.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 06:53:00,1900-01-01 06:53:37,180.0,207.0,,37.0
115520,115520,4378835,2020-12-09,39,Outbound,49694539.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 10:25:00,1900-01-01 10:16:51,720.0,626.0,,489.0
115566,115566,4378881,2020-12-09,39,Outbound,49694683.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 11:26:00,1900-01-01 11:27:57,720.0,1065.0,,117.0
116520,116520,4452519,2020-12-10,39,Inbound,49707959.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 09:28:00,1900-01-01 09:21:23,540.0,977.0,,397.0
116566,116566,4452565,2020-12-10,39,Inbound,49707961.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 10:57:00,1900-01-01 10:50:53,720.0,794.0,,367.0
117520,117520,4453519,2020-12-10,39,Outbound,49708166.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 23:13:00,1900-01-01 23:13:21,720.0,573.0,,21.0
117566,117566,4456009,2020-12-10,439,Inbound,49705975.0,6613,baspt,1.0,Startpoint,Schedule,1900-01-01 14:31:00,1900-01-01 14:28:01,,,,179.0
118520,118520,4524061,2020-12-11,39,Outbound,49805983.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 07:16:00,1900-01-01 07:20:50,360.0,474.0,,290.0
118566,118566,4524107,2020-12-11,39,Outbound,49806054.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 08:04:00,1900-01-01 08:03:09,360.0,439.0,,51.0
119520,119520,4583783,2020-12-12,39,Inbound,49815584.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 13:25:00,1900-01-01 13:29:41,600.0,914.0,,281.0
119566,119566,4583829,2020-12-12,39,Inbound,49815642.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 14:11:00,1900-01-01 14:06:42,600.0,470.0,,258.0
120520,120520,4584783,2020-12-12,39,Outbound,49815568.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 18:05:00,1900-01-01 18:04:35,660.0,420.0,,25.0
120566,120566,4584829,2020-12-12,39,Outbound,49815623.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 19:01:00,1900-01-01 18:59:31,660.0,671.0,,89.0
121520,121520,4626703,2020-12-13,39,Outbound,49821897.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 08:13:00,1900-01-01 08:20:49,960.0,1097.0,,469.0
121566,121566,4626749,2020-12-13,39,Outbound,49821899.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 09:30:00,1900-01-01 09:23:36,900.0,438.0,,384.0
122520,122520,4682171,2020-12-14,39,Inbound,49834438.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 14:54:00,1900-01-01 14:41:55,720.0,546.0,,725.0
122566,122566,4682217,2020-12-14,39,Inbound,49834359.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 15:56:00,1900-01-01 16:05:34,540.0,790.0,,574.0
123520,123520,4683171,2020-12-14,39,Outbound,49834589.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 16:03:00,1900-01-01 16:05:09,540.0,1085.0,,129.0
123566,123566,4683217,2020-12-14,39,Outbound,49834414.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 17:01:00,1900-01-01 17:02:10,480.0,656.0,,70.0
124520,124520,4757322,2020-12-15,39,Inbound,49847918.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 17:14:00,1900-01-01 17:14:49,480.0,353.0,,49.0
124566,124566,4757368,2020-12-15,39,Inbound,49847743.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 18:00:00,1900-01-01 17:54:59,480.0,820.0,,301.0
125520,125520,4758322,2020-12-15,39,Outbound,49847798.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 19:08:00,1900-01-01 19:11:16,600.0,829.0,,196.0
125566,125566,4758368,2020-12-15,39,Outbound,49847965.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 22:34:00,1900-01-01 22:26:27,660.0,656.0,,453.0
126520,126520,4827795,2020-12-16,39,Outbound,49861377.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 08:01:00,1900-01-01 08:02:20,480.0,772.0,,80.0
126566,126566,4827841,2020-12-16,39,Outbound,49861270.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 08:38:00,1900-01-01 08:29:35,420.0,670.0,,505.0
127520,127520,4889911,2020-12-17,39,Inbound,49874182.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 17:30:00,1900-01-01 17:23:55,480.0,99.0,,365.0
127566,127566,4889957,2020-12-17,39,Inbound,49874148.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 19:01:00,1900-01-01 18:50:12,480.0,2012.0,,648.0
128520,128520,4949421,2020-12-18,39,Inbound,49886966.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 16:34:00,1900-01-01 16:26:32,600.0,852.0,,448.0
128566,128566,4949467,2020-12-18,39,Inbound,49887073.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 17:59:00,1900-01-01 17:59:52,480.0,1079.0,,52.0
129520,129520,4950421,2020-12-18,39,Outbound,49887133.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-02 00:17:00,1900-01-02 00:16:52,660.0,569.0,,8.0
129566,129566,4953246,2020-12-18,439,Inbound,49884855.0,6646,ltnah,2.0,Midpoint,Schedule,1900-01-01 06:24:00,1900-01-01 06:25:13,,,,73.0
130520,130520,5006928,2020-12-19,39,Outbound,49896385.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 17:58:00,1900-01-01 17:58:06,660.0,459.0,,6.0
130566,130566,5006974,2020-12-19,39,Outbound,49896290.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 19:36:00,1900-01-01 19:35:05,720.0,780.0,,55.0
131520,131520,5045493,2020-12-20,39,Outbound,49902581.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 09:54:00,1900-01-01 09:52:26,720.0,477.0,,94.0
131566,131566,5045539,2020-12-20,39,Outbound,49902583.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 11:15:00,1900-01-01 11:18:49,1440.0,1624.0,,229.0
132520,132520,5101765,2020-12-21,39,Inbound,49915014.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 15:06:00,1900-01-01 15:16:00,600.0,720.0,,600.0
132566,132566,5101811,2020-12-21,39,Inbound,49915016.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 16:45:00,1900-01-01 16:59:10,540.0,101.0,,850.0
133520,133520,5102765,2020-12-21,39,Outbound,49915128.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 17:33:00,1900-01-01 17:33:53,480.0,135.0,,53.0
133566,133566,5102811,2020-12-21,39,Outbound,49915019.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 18:21:00,1900-01-01 18:22:00,480.0,478.0,,60.0
134520,134520,5175383,2020-12-22,39,Inbound,49928554.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 17:06:00,1900-01-01 17:18:35,480.0,53.0,,755.0
134566,134566,5175429,2020-12-22,39,Inbound,49928465.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 17:51:00,1900-01-01 17:54:06,480.0,570.0,,186.0
135520,135520,5176383,2020-12-22,39,Outbound,49928572.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 20:18:00,1900-01-01 20:22:56,720.0,759.0,,296.0
135566,135566,5176429,2020-12-22,39,Outbound,49928622.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 21:40:00,1900-01-01 21:39:23,720.0,680.0,,37.0
136520,136520,5247730,2020-12-23,39,Inbound,49942080.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 23:30:00,1900-01-01 23:30:03,660.0,568.0,,3.0
136566,136566,5247776,2020-12-23,39,Inbound,49942082.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-02 00:22:00,1900-01-02 00:21:08,600.0,419.0,,52.0
137520,137520,5320589,2020-12-24,39,Inbound,49955404.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 06:15:00,1900-01-01 06:13:01,720.0,365.0,,119.0
137566,137566,5320635,2020-12-24,39,Inbound,49955300.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 06:59:00,1900-01-01 07:01:21,420.0,508.0,,141.0
